datetime,tempF,windspeedMiles,weatherCode,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex,subba-name,value,value-units,zone
2024-01-01T17,55,6,122,0.0,0.0,19,10,6,1018,30,100,13,55,-10,15,12,54,9,15,12,54,3,ERCO - Far West,6379,megawatthours,FWES
2024-01-01T17,45,6,122,0.0,0.0,41,10,6,1025,30,95,7,45,-5,24,5,41,8,12,5,41,2,ERCO - North,1661,megawatthours,NRTH
2024-01-01T17,53,9,113,0.0,0.0,52,10,6,1024,30,0,12,53,3,38,10,50,12,19,10,50,4,ERCO - East,2234,megawatthours,EAST
2024-01-01T17,66,10,116,0.0,0.0,48,10,6,1021,30,50,19,66,8,46,19,66,13,20,19,66,5,ERCO - Coast,10592,megawatthours,COAS
2024-01-01T17,57,13,113,0.0,0.0,41,10,6,1024,30,0,14,57,1,34,12,54,16,25,12,54,4,ERCO - South Central,7145,megawatthours,SCEN
2024-01-01T17,51,10,113,0.0,0.0,37,10,6,1026,30,0,11,51,-3,27,9,48,12,19,9,48,4,ERCO - North Central,14323,megawatthours,NCEN
2024-01-01T18,54,5,122,0.0,0.0,20,10,6,1018,30,100,12,54,-9,15,12,53,8,13,12,53,1,ERCO - Far West,6426,megawatthours,FWES
2024-01-01T18,43,7,113,0.0,0.0,44,10,6,1025,30,20,6,43,-5,24,4,39,9,15,4,39,1,ERCO - North,1608,megawatthours,NRTH
2024-01-01T18,58,12,113,0.0,0.0,43,10,6,1023,30,6,15,58,3,37,13,56,17,28,13,56,1,ERCO - South,3004,megawatthours,SOUT
2024-01-01T18,50,9,113,0.0,0.0,39,10,6,1026,30,0,10,50,-3,27,8,47,12,19,8,47,1,ERCO - North Central,13884,megawatthours,NCEN
2024-01-01T18,55,11,113,0.0,0.0,43,10,6,1024,30,0,13,55,1,34,11,52,15,25,11,52,1,ERCO - South Central,7095,megawatthours,SCEN
2024-01-01T18,65,9,116,0.0,0.0,52,10,6,1022,30,33,18,65,8,47,18,65,13,20,18,65,1,ERCO - Coast,10780,megawatthours,COAS
2024-01-01T18,49,9,119,0.0,0.0,39,10,6,1023,30,87,9,49,-3,26,7,45,12,20,7,45,1,ERCO - West,1460,megawatthours,WEST
2024-01-01T18,50,7,113,0.0,0.0,60,10,6,1025,30,0,10,50,3,38,8,47,11,18,8,47,1,ERCO - East,2101,megawatthours,EAST
2024-01-01T19,47,9,119,0.0,0.0,45,10,6,1024,30,82,8,47,-3,27,6,43,14,23,6,43,1,ERCO - West,1396,megawatthours,WEST
2024-01-01T19,42,7,122,0.0,0.0,50,10,6,1025,30,100,6,42,-4,24,3,38,11,18,3,38,1,ERCO - North,1541,megawatthours,NRTH
2024-01-01T19,53,10,113,0.0,0.0,48,10,6,1024,30,0,12,53,1,34,10,50,16,25,10,50,1,ERCO - South Central,7007,megawatthours,SCEN
2024-01-01T19,63,8,113,0.0,0.0,58,10,6,1022,30,6,17,63,9,48,17,63,12,20,17,63,1,ERCO - Coast,10867,megawatthours,COAS
2024-01-01T19,54,6,122,0.0,0.0,22,10,6,1017,30,100,12,54,-9,16,11,52,11,17,11,52,1,ERCO - Far West,6286,megawatthours,FWES
2024-01-01T19,49,7,113,0.0,0.0,43,10,6,1026,30,0,10,49,-2,28,8,46,11,18,8,46,1,ERCO - North Central,13415,megawatthours,NCEN
2024-01-01T19,56,10,113,0.0,0.0,47,10,6,1023,30,0,13,56,2,36,12,53,17,27,12,53,1,ERCO - South,3160,megawatthours,SOUT
2024-01-01T19,48,6,113,0.0,0.0,66,10,6,1025,30,0,9,48,3,37,7,45,13,21,7,45,1,ERCO - East,1973,megawatthours,EAST
2024-01-01T20,46,6,113,0.0,0.0,69,10,6,1026,30,0,8,46,2,36,6,42,13,21,6,42,1,ERCO - East,1861,megawatthours,EAST
2024-01-01T20,62,8,113,0.0,0.0,62,10,6,1023,30,14,17,62,10,49,17,62,12,20,17,62,1,ERCO - Coast,10888,megawatthours,COAS
2024-01-01T20,53,6,122,0.0,0.0,23,10,6,1017,30,100,11,53,-9,16,10,51,12,19,10,51,1,ERCO - Far West,6303,megawatthours,FWES
2024-01-01T20,48,8,113,0.0,0.0,46,10,6,1027,30,2,9,48,-2,28,7,45,11,18,7,45,1,ERCO - North Central,12800,megawatthours,NCEN
2024-01-01T20,41,7,116,0.0,0.0,52,10,6,1026,30,34,5,41,-4,25,2,36,11,18,2,36,1,ERCO - North,1467,megawatthours,NRTH
2024-01-01T20,53,9,113,0.0,0.0,51,10,6,1024,30,0,12,53,2,36,10,51,17,27,10,51,1,ERCO - South,3176,megawatthours,SOUT
2024-01-01T20,52,10,113,0.0,0.0,51,10,6,1025,30,0,11,52,1,34,9,48,16,26,9,48,1,ERCO - South Central,6780,megawatthours,SCEN
2024-01-01T20,46,9,122,0.0,0.0,48,10,6,1024,30,100,8,46,-3,27,5,41,16,26,5,41,1,ERCO - West,1337,megawatthours,WEST
2024-01-01T21,61,9,113,0.0,0.0,65,10,6,1024,30,23,16,61,10,50,16,61,13,20,16,61,1,ERCO - Coast,10869,megawatthours,COAS
2024-01-01T21,52,6,116,0.0,0.0,25,10,6,1018,30,33,11,52,-8,17,10,50,11,18,10,50,1,ERCO - Far West,6414,megawatthours,FWES
2024-01-01T21,47,7,116,0.0,0.0,48,10,6,1027,30,53,8,47,-2,28,6,44,10,16,6,44,1,ERCO - North Central,12338,megawatthours,NCEN
2024-01-01T21,50,9,113,0.0,0.0,53,10,6,1025,30,0,10,50,1,34,8,47,15,24,8,47,1,ERCO - South Central,6693,megawatthours,SCEN
2024-01-01T21,52,9,113,0.0,0.0,55,10,6,1025,30,0,11,52,2,35,9,49,16,26,9,49,1,ERCO - South,3263,megawatthours,SOUT
2024-01-01T21,44,9,122,0.0,0.0,50,10,6,1025,30,97,7,44,-3,27,4,39,16,26,4,39,1,ERCO - West,1316,megawatthours,WEST
2024-01-01T21,44,6,113,0.0,0.0,71,10,6,1026,30,0,7,44,2,35,5,41,13,22,5,41,1,ERCO - East,1824,megawatthours,EAST
2024-01-01T21,40,7,122,0.0,0.0,54,10,6,1027,30,96,5,40,-4,25,2,35,11,18,2,35,1,ERCO - North,1424,megawatthours,NRTH
2024-01-01T22,49,9,113,0.0,0.0,56,10,6,1025,30,0,10,49,1,34,7,45,15,23,7,45,1,ERCO - South Central,6688,megawatthours,SCEN
2024-01-01T22,43,10,122,0.0,0.0,53,10,6,1025,30,88,6,43,-3,27,3,38,18,29,3,38,1,ERCO - West,1298,megawatthours,WEST
2024-01-01T22,39,7,122,0.0,0.0,56,10,6,1026,30,100,4,39,-4,25,1,34,12,20,1,34,1,ERCO - North,1398,megawatthours,NRTH
2024-01-01T22,59,10,116,0.0,0.0,69,10,6,1024,30,28,15,59,10,49,14,58,14,23,14,58,1,ERCO - Coast,10986,megawatthours,COAS
2024-01-01T22,50,8,113,0.0,0.0,56,10,6,1025,30,0,10,50,2,35,8,47,15,24,8,47,1,ERCO - South,3353,megawatthours,SOUT
2024-01-01T22,46,7,113,0.0,0.0,49,10,6,1027,30,3,8,46,-2,28,6,43,11,17,6,43,1,ERCO - North Central,12201,megawatthours,NCEN
2024-01-01T22,51,6,113,0.0,0.0,27,10,6,1019,30,4,10,51,-8,18,9,48,11,18,9,48,1,ERCO - Far West,6273,megawatthours,FWES
2024-01-01T22,43,6,113,0.0,0.0,72,10,6,1027,30,0,6,43,1,34,4,39,13,20,4,39,1,ERCO - East,1809,megawatthours,EAST
2024-01-01T23,48,8,113,0.0,0.0,59,10,6,1026,30,0,9,48,1,34,7,45,14,22,7,45,1,ERCO - South Central,6864,megawatthours,SCEN
2024-01-01T23,50,7,116,0.0,0.0,28,10,6,1018,30,59,10,50,-7,19,9,48,13,21,9,48,1,ERCO - Far West,6164,megawatthours,FWES
2024-01-01T23,39,7,119,0.0,0.0,58,10,6,1026,30,81,4,39,-4,25,1,34,12,19,1,34,1,ERCO - North,1410,megawatthours,NRTH
2024-01-01T23,41,6,113,0.0,0.0,73,10,6,1027,30,3,5,41,1,34,3,37,13,21,3,37,1,ERCO - East,1856,megawatthours,EAST
2024-01-01T23,43,9,119,0.0,0.0,55,10,6,1025,30,82,6,43,-3,27,3,37,16,26,3,37,1,ERCO - West,1263,megawatthours,WEST
2024-01-01T23,46,6,113,0.0,0.0,51,10,6,1027,30,16,8,46,-2,28,6,43,9,15,6,43,1,ERCO - North Central,12430,megawatthours,NCEN
2024-01-01T23,58,10,113,0.0,0.0,72,10,6,1024,30,10,15,58,9,48,14,57,13,21,14,57,1,ERCO - Coast,11029,megawatthours,COAS
2024-01-01T23,49,9,113,0.0,0.0,58,10,6,1025,30,0,10,49,2,35,8,46,16,26,8,46,1,ERCO - South,3335,megawatthours,SOUT
2024-01-02T00,45,5,113,0.0,0.0,57,10,6,1027,30,4,7,45,-1,31,6,43,7,12,6,43,1,ERCO - North Central,13426,megawatthours,NCEN
2024-01-02T00,48,6,113,0.0,0.0,68,10,6,1025,30,6,9,48,3,38,7,45,11,17,7,45,1,ERCO - South Central,7361,megawatthours,SCEN
2024-01-02T00,39,8,122,0.0,0.0,59,10,6,1026,30,100,4,39,-4,26,1,33,13,21,1,33,1,ERCO - North,1499,megawatthours,NRTH
2024-01-02T00,50,6,113,0.0,0.0,31,10,6,1016,30,16,10,50,-6,21,9,47,11,17,9,47,1,ERCO - Far West,6246,megawatthours,FWES
2024-01-02T00,40,6,122,0.0,0.0,64,10,6,1027,30,90,5,40,-2,29,2,36,13,21,2,36,1,ERCO - East,2052,megawatthours,EAST
2024-01-02T00,57,9,116,0.0,0.0,66,10,6,1025,30,43,14,57,8,46,13,55,12,19,13,55,1,ERCO - Coast,11427,megawatthours,COAS
2024-01-02T00,48,9,113,0.0,0.0,67,10,6,1024,30,0,9,48,3,38,7,45,17,28,7,45,1,ERCO - South,3491,megawatthours,SOUT
2024-01-02T00,42,9,116,0.0,0.0,56,10,6,1024,30,57,5,42,-2,28,2,36,17,27,2,36,1,ERCO - West,1301,megawatthours,WEST
